2.500000000000001110e-01,-1.751274234594738743e+01,-1.755971099561320159e+01,-1.768367541697243084e+01,-1.783609017099402649e+01,-1.795978524935897624e+01,-1.800605031206498197e+01,-1.795866109736006067e+01,-1.783678680537782313e+01,-1.768657887673949958e+01,-1.755976082547523021e+01
5.000000000000003331e-01,-1.750730908066200087e+01,-1.755388329907591682e+01,-1.767865490505132442e+01,-1.783125228872266632e+01,-1.795530057209907326e+01,-1.799934271065792402e+01,-1.795179169897455296e+01,-1.783383167806851333e+01,-1.768565009609767458e+01,-1.755873081908781685e+01
7.500000000000005551e-01,-1.750064157882430749e+01,-1.754662906869706873e+01,-1.767105209799783694e+01,-1.782432327138677763e+01,-1.794728180753280355e+01,-1.798990626576809859e+01,-1.794303945948563239e+01,-1.782895611931182245e+01,-1.768057808324948965e+01,-1.755813860014332306e+01
1.000000000000000666e+00,-1.749352347444224165e+01,-1.753854997909945723e+01,-1.766162445170982309e+01,-1.781907459268201066e+01,-1.793800007028507437e+01,-1.798324676174051717e+01,-1.793666116487139206e+01,-1.782242014330946489e+01,-1.767301937945642720e+01,-1.755490391065630362e+01
1.249999999999995337e+00,-1.748553980179364586e+01,-1.752902214923825852e+01,-1.765135103809505779e+01,-1.781361840924214235e+01,-1.793152573652524140e+01,-1.798264569068421181e+01,-1.793132325333876764e+01,-1.781365018458018312e+01,-1.766331626422870116e+01,-1.755077202028392946e+01
1.499999999999990008e+00,-1.747623409135464101e+01,-1.751835370476490894e+01,-1.764057758451714619e+01,-1.780313409237221833e+01,-1.792603726629423733e+01,-1.798119139369741148e+01,-1.792250154046011446e+01,-1.780632248080613422e+01,-1.765134408900801688e+01,-1.754529430523741951e+01
1.749999999999984679e+00,-1.746608050769689413e+01,-1.750587908116104430e+01,-1.762909927005620503e+01,-1.779337609432361944e+01,-1.791760169101240763e+01,-1.797470242114429340e+01,-1.791155861746333855e+01,-1.779787979343699433e+01,-1.763757411123714647e+01,-1.753820861218101612e+01
1.999999999999979350e+00,-1.745422047655927145e+01,-1.749111309612174381e+01,-1.761617194108964313e+01,-1.778403486661281718e+01,-1.790657929299437612e+01,-1.796407401714940377e+01,-1.789812417602209393e+01,-1.778605110575982806e+01,-1.762290487346002266e+01,-1.752961055984976824e+01
2.249999999999974243e+00,-1.744063809809386001e+01,-1.747576307262071893e+01,-1.760158821063181023e+01,-1.777114404248271029e+01,-1.789813433756498640e+01,-1.795080104196925319e+01,-1.788763501981106785e+01,-1.777055897143696228e+01,-1.760766722207619495e+01,-1.751925079586688128e+01
2.499999999999968914e+00,-1.742907166602313040e+01,-1.745951355218286949e+01,-1.758511032300923915e+01,-1.775973169738021085e+01,-1.789317975503768920e+01,-1.793959161112647038e+01,-1.787817325586755857e+01,-1.775233046848485330e+01,-1.759333755830817481e+01,-1.750503046982172606e+01
2.749999999999963585e+00,-1.741814686031792903e+01,-1.744117605476293065e+01,-1.756701740984262017e+01,-1.774817074981540443e+01,-1.788438997382447937e+01,-1.792988562783634876e+01,-1.786899594962282123e+01,-1.773659375960982487e+01,-1.757814802630603523e+01,-1.748777249925892718e+01
2.999999999999958256e+00,-1.740612506034850782e+01,-1.742069575787985514e+01,-1.755193306284719768e+01,-1.773410825583084005e+01,-1.787181739701203043e+01,-1.792229969883963037e+01,-1.785951782680519528e+01,-1.772232105047090656e+01,-1.756098261431300145e+01,-1.746848860622517563e+01
3.249999999999952927e+00,-1.739329513971086527e+01,-1.739869098966656935e+01,-1.753795697312700241e+01,-1.771840418324857680e+01,-1.785689812759598283e+01,-1.792028662725563848e+01,-1.784718320849263051e+01,-1.770443230480301722e+01,-1.754120028014549604e+01,-1.744939515428030674e+01
3.499999999999947597e+00,-1.738224450244972630e+01,-1.738178405438268115e+01,-1.751956584352744173e+01,-1.770333118033997621e+01,-1.784032770637119825e+01,-1.792177612047779434e+01,-1.783167553632777214e+01,-1.768280461043604035e+01,-1.751998389848909454e+01,-1.742844850008362201e+01
3.749999999999942268e+00,-1.737562768966510518e+01,-1.736890974506176732e+01,-1.749783990741894968e+01,-1.768791867142135388e+01,-1.782682967165430199e+01,-1.792116312780861520e+01,-1.781825774528323336e+01,-1.765837906097014098e+01,-1.749745109447981406e+01,-1.740786091921991385e+01
3.999999999999936939e+00,-1.736923274222647962e+01,-1.735749314327958714e+01,-1.747398743762229856e+01,-1.767270897164579679e+01,-1.781539279319061109e+01,-1.791857857390457198e+01,-1.781065805087410681e+01,-1.763781073660065246e+01,-1.747725424508702474e+01,-1.739198742129463326e+01
4.249999999999931610e+00,-1.735576686785389100e+01,-1.734792489585099418e+01,-1.744995704563731920e+01,-1.766083127305297751e+01,-1.780165465269497105e+01,-1.791236731487340350e+01,-1.779964782943916290e+01,-1.762305824882336935e+01,-1.746024867333225217e+01,-1.737437031249721642e+01
4.499999999999926281e+00,-1.734547607104549982e+01,-1.734143649075252114e+01,-1.742768429217419879e+01,-1.764564521912620876e+01,-1.778615439421296784e+01,-1.790082485865102413e+01,-1.778766815082155972e+01,-1.760640313110964073e+01,-1.744190451106123874e+01,-1.735282619573200691e+01
4.749999999999920952e+00,-1.733690109227679343e+01,-1.733562702884676554e+01,-1.741042710527757720e+01,-1.762990132845224522e+01,-1.777384696699166611e+01,-1.788517964890595380e+01,-1.777656191029343091e+01,-1.758900058610232620e+01,-1.742219197091361238e+01,-1.733022257545196609e+01
4.999999999999915623e+00,-1.733573293955732808e+01,-1.733554190452521482e+01,-1.739927316710065597e+01,-1.761388126328936110e+01,-1.776412896327050106e+01,-1.786539038097292220e+01,-1.776198150776959395e+01,-1.756846618753780476e+01,-1.740147548675520284e+01,-1.731226644288983252e+01
5.249999999999910294e+00,-1.733518917063647535e+01,-1.733406832006318510e+01,-1.738824923312487769e+01,-1.759686237937517106e+01,-1.775588771615058903e+01,-1.784151489206156072e+01,-1.774351544644304468e+01,-1.754867817285348508e+01,-1.738075668694098397e+01,-1.730172410249107529e+01
5.499999999999904965e+00,-1.733602089844908534e+01,-1.733156999513644791e+01,-1.737796165660281389e+01,-1.758133146264732005e+01,-1.774480643710012728e+01,-1.782074755371363040e+01,-1.772327740666708351e+01,-1.752888139107368204e+01,-1.735825240197895880e+01,-1.729572102362505959e+01
